First,Last,StudentID,Grade,ScanTime,Status
Kayleigh,Lace,3343242,9,1/28/2022 7:51,Present on time
Reita,Leto,8156446,11,1/28/2022 7:51,Present on time
Janae,Mair,3273412,12,1/28/2022 7:51,Present on time
Meghann,Mamudoski,270241,9,1/28/2022 7:51,Present on time
Nu,Mcnease,2034216,10,1/28/2022 7:51,Present on time
Ryan,Phibbs,1426614,11,1/28/2022 7:51,Present on time
Pearline,Provenzano,5244440,11,1/28/2022 7:51,Present on time
Colby,Scotts,5437214,9,1/28/2022 7:51,Present on time
Odette,Thigpen,5366787,11,1/28/2022 7:51,Present on time
Melissa,Wiklund,1706280,9,1/28/2022 7:51,Present on time
Judy,Aquas,5454462,10,1/28/2022 7:52,Present on time
Aleisha,Areizaga,2625514,10,1/28/2022 7:52,Present on time
Nickie,Balonek,6110252,12,1/28/2022 7:52,Present on time
Verlene,Billow,4353663,10,1/28/2022 7:52,Present on time
Annmarie,Castros,5675822,12,1/28/2022 7:52,Present on time
Denae,Eggers,5470364,11,1/28/2022 7:52,Present on time
Ellen,Fajen,6164726,11,1/28/2022 7:52,Present on time
Susy,Finstad,4452746,11,1/28/2022 7:52,Present on time
Roosevelt,Hoffis,3343571,11,1/28/2022 7:52,Present on time
Tawanna,Kuamoo,6444274,9,1/28/2022 7:52,Present on time
Carmelina,Lindall,5662327,10,1/28/2022 7:52,Present on time
Georgeanna,Marrano,2641232,9,1/28/2022 7:52,Present on time
Elli,Mclaird,8682011,10,1/28/2022 7:52,Present on time
Sarina,Pead,3582546,11,1/28/2022 7:52,Present on time
Stanton,Rigazio,166487,9,1/28/2022 7:52,Present on time
Freeman,Rudig,5480146,10,1/28/2022 7:52,Present on time
Andra,Scheyer,3466634,9,1/28/2022 7:52,Present on time
Mitsue,Scipione,5331153,11,1/28/2022 7:52,Present on time
Van,Shire,2246323,10,1/28/2022 7:52,Present on time
Sheridan,Zane,4667437,10,1/28/2022 7:52,Present on time
Fausto,Agramonte,3762235,12,1/28/2022 7:53,Present on time
Elvera,Benimadho,734231,10,1/28/2022 7:53,Present on time
Novella,Degroot,235854,11,1/28/2022 7:53,Present on time
Leonida,Gobern,4435537,9,1/28/2022 7:53,Present on time
Trevor,Harnist,363856,11,1/28/2022 7:53,Present on time
Marleen,Hennon,3437724,10,1/28/2022 7:53,Present on time
Cecily,Hollack,8461172,9,1/28/2022 7:53,Present on time
Deonna,Kippley,7843014,12,1/28/2022 7:53,Present on time
Tambra,Lembke,1567766,12,1/28/2022 7:53,Present on time
Rikki,Montalgo,3771785,10,1/28/2022 7:53,Present on time
Milly,Pattengale,1143355,10,1/28/2022 7:53,Present on time
Margo,Rand,2773440,10,1/28/2022 7:53,Present on time
Miriam,Stakes,6726488,10,1/28/2022 7:53,Present on time
Slyvia,Stockham,6043235,10,1/28/2022 7:53,Present on time
Davida,Zeng,7014851,10,1/28/2022 7:53,Present on time
Brock,Bolognia,1507751,12,1/28/2022 7:54,Present on time
Sarah,Candlish,5535270,11,1/28/2022 7:54,Present on time
Lonna,Diestel,661138,10,1/28/2022 7:54,Present on time
Coral,Helmcamp,7766604,11,1/28/2022 7:54,Present on time
Elfrieda,Hinsch,646551,9,1/28/2022 7:54,Present on time
Myra,Munns,7433665,9,1/28/2022 7:54,Present on time
Tequila,Pelletier,7070761,10,1/28/2022 7:54,Present on time
Portia,Stimmel,6564756,10,1/28/2022 7:54,Present on time
Lonny,Weglarz,7837214,11,1/28/2022 7:54,Present on time
Margart,Meisel,5424263,9,1/28/2022 7:55,Present on time
Crissy,Pacholec,7507023,10,1/28/2022 7:55,Present on time
Esteban,Plantenberg,2632371,9,1/28/2022 7:55,Present on time
Caprice,Suell,4351522,12,1/28/2022 7:55,Present on time
Vanda,Tentler,6036141,12,1/28/2022 7:55,Present on time
Joanne,Teoh,1124147,9,1/28/2022 7:55,Present on time
Tonette,Wenner,5872136,12,1/28/2022 7:55,Present on time
Dick,Wenzinger,7777682,10,1/28/2022 7:55,Present on time
Nana,Wrinkles,7750264,11,1/28/2022 7:55,Present on time
Willis,Wylie,3442570,10,1/28/2022 7:55,Present on time
Barbra,Adkin,5053664,10,1/28/2022 7:56,Present on time
Ammie,Corrio,7708510,11,1/28/2022 7:56,Present on time
Barney,Dewer,2413650,12,1/28/2022 7:56,Present on time
An,Dosal,3512115,10,1/28/2022 7:56,Present on time
Stephen,Emigh,420463,10,1/28/2022 7:56,Present on time
Jules,Erichsen,6252075,11,1/28/2022 7:56,Present on time
Tiera,Frankel,1256751,10,1/28/2022 7:56,Present on time
Effie,Frymark,6073772,11,1/28/2022 7:56,Present on time
Rebecka,Gesick,5156147,10,1/28/2022 7:56,Present on time
Michal,Gunyan,2166515,10,1/28/2022 7:56,Present on time
Ruthann,Keener,1721422,9,1/28/2022 7:56,Present on time
Garry,Keetch,4324407,9,1/28/2022 7:56,Present on time
Aileen,Klukken,5862872,10,1/28/2022 7:56,Present on time
Buck,Kotow,5762477,11,1/28/2022 7:56,Present on time
Truman,Mondale,6715522,11,1/28/2022 7:56,Present on time
Vallie,Mondella,5322366,11,1/28/2022 7:56,Present on time
Denise,Patak,8130457,12,1/28/2022 7:56,Present on time
Helene,Rodenberger,5423145,11,1/28/2022 7:56,Present on time
Hassie,Sarkin,6432518,9,1/28/2022 7:56,Present on time
Elvis,Tenuta,4837837,11,1/28/2022 7:56,Present on time
Shawnda,Yori,8437515,10,1/28/2022 7:56,Present on time
Leonor,Beilinson,2067651,10,1/28/2022 7:57,Present on time
Chuck,Berggren,4536675,9,1/28/2022 7:57,Present on time
Helga,Fredicks,7581040,12,1/28/2022 7:57,Present on time
Billi,Kazar,7511066,10,1/28/2022 7:57,Present on time
Tayna,Keirnan,3635364,10,1/28/2022 7:57,Present on time
Madonna,Landman,3366271,10,1/28/2022 7:57,Present on time
Alex,Loader,6576768,9,1/28/2022 7:57,Present on time
Matthew,Neither,3267140,9,1/28/2022 7:57,Present on time
Yaeko,Orndoff,2332431,10,1/28/2022 7:57,Present on time
Jolene,Ostolaza,8826224,10,1/28/2022 7:57,Present on time
Allene,Perera,341732,10,1/28/2022 7:57,Present on time
Felicidad,Poullion,751057,9,1/28/2022 7:57,Present on time
Glendora,Sarbacher,201145,9,1/28/2022 7:57,Present on time
Lilli,Scriven,8422425,9,1/28/2022 7:57,Present on time
Kasandra,Semidey,8144686,9,1/28/2022 7:57,Present on time
Carmen,Sweigard,4144717,10,1/28/2022 7:57,Present on time
Arlette,Torchio,6101203,11,1/28/2022 7:57,Present on time
Carry,Ziller,7274114,10,1/28/2022 7:57,Present on time
Hershel,Bultron,3358383,11,1/28/2022 7:58,Present on time
Rodolfo,Butzen,1875437,9,1/28/2022 7:58,Present on time
Tamera,Crocker,347631,9,1/28/2022 7:58,Present on time
Josephine,Darakjy,2682613,11,1/28/2022 7:58,Present on time
Adela,Echegoyen,3246307,10,1/28/2022 7:58,Present on time
Latonia,Helander,7451655,11,1/28/2022 7:58,Present on time
Karl,Klonowski,7706875,9,1/28/2022 7:58,Present on time
Jose,Kylish,2568023,11,1/28/2022 7:58,Present on time
Edna,Miceli,4436373,9,1/28/2022 7:58,Present on time
Xenia,Mushero,2713064,9,1/28/2022 7:58,Present on time
Callie,Neikirk,5404841,10,1/28/2022 7:58,Present on time
Shawna,Palaspas,3434434,12,1/28/2022 7:58,Present on time
Veta,Vandeberg,3413744,9,1/28/2022 7:58,Present on time
Sherly,Vitrano,4555220,10,1/28/2022 7:58,Present on time
Giovanna,Bacho,6121403,10,1/28/2022 7:59,Present on time
Lindsey,Dilello,4217214,11,1/28/2022 7:59,Present on time
Dawne,Mcloud,2765826,11,1/28/2022 7:59,Present on time
Hui,Portaro,3536254,11,1/28/2022 7:59,Present on time
Hillary,Skulski,1132227,10,1/28/2022 7:59,Present on time
Lelia,Thiemann,2623576,12,1/28/2022 7:59,Present on time
Lavonna,Wolny,332573,11,1/28/2022 7:59,Present on time
Louis,Zarling,1264536,11,1/28/2022 7:59,Present on time
Tasia,Andreason,3110728,11,1/28/2022 8:00,Present on time
Keneth,Borgman,4546776,9,1/28/2022 8:00,Present on time
Zona,Colla,5346247,10,1/28/2022 8:00,Present on time
Sharika,Eanes,7647732,12,1/28/2022 8:00,Present on time
Rutha,Eisert,1842627,11,1/28/2022 8:00,Present on time
Clorinda,Heimann,6024478,10,1/28/2022 8:00,Present on time
Leslee,Matsuno,8872725,10,1/28/2022 8:00,Present on time
Alpha,Palaia,4131042,9,1/28/2022 8:00,Present on time
Marnie,Purslow,3156540,11,1/28/2022 8:00,Present on time
Tiffiny,Steffensmeier,325773,9,1/28/2022 8:00,Present on time
Yuki,Whobrey,5214167,11,1/28/2022 8:00,Present on time
Denny,Amazan,2260826,10,1/28/2022 8:01,Present on time
Carmela,Cookey,3548277,9,1/28/2022 8:01,Present on time
Avery,Demus,4675147,10,1/28/2022 8:01,Present on time
An,Fritz,3646754,10,1/28/2022 8:01,Present on time
Cyndy,Goldammer,5731113,11,1/28/2022 8:01,Present on time
Shonda,Greenbush,8725277,10,1/28/2022 8:01,Present on time
Jolanda,Hanafan,1036410,9,1/28/2022 8:01,Present on time
Mozelle,Hermon,4443765,12,1/28/2022 8:01,Present on time
Corazon,Ivaska,7721062,11,1/28/2022 8:01,Present on time
Melodie,Knipp,8026857,9,1/28/2022 8:01,Present on time
Lorean,Martabano,7156015,9,1/28/2022 8:01,Present on time
Reyes,Mesmer,5245277,9,1/28/2022 8:01,Present on time
Simona,Morasca,5123202,11,1/28/2022 8:01,Present on time
Carol,Normington,4723676,11,1/28/2022 8:01,Present on time
Vivan,Oppy,4640404,11,1/28/2022 8:01,Present on time
Talia,Riopelle,660436,9,1/28/2022 8:01,Present on time
Jacqueline,Rowling,7624521,10,1/28/2022 8:01,Present on time
Krystal,Twyman,1684733,11,1/28/2022 8:01,Present on time
Jamal,Vanausdal,1565272,10,1/28/2022 8:01,Present on time
Amber,Windell,7804554,9,1/28/2022 8:01,Present on time
Felton,Yafuso,771460,9,1/28/2022 8:01,Present on time
Maurine,Yglesias,3545632,10,1/28/2022 8:01,Present on time
Shawnna,Arredondo,4262628,11,1/28/2022 8:02,Present on time
Kristofer,Bennick,7654760,11,1/28/2022 8:02,Present on time
Miss,Dunning,6056457,10,1/28/2022 8:02,Present on time
Gregg,Epperheimer,370412,10,1/28/2022 8:02,Present on time
Ming,Eskew,1223285,11,1/28/2022 8:02,Present on time
Jillian,Hailstone,5352563,10,1/28/2022 8:02,Present on time
Marguerita,Hiatt,5467567,11,1/28/2022 8:02,Present on time
Lashaunda,Lizama,8232267,10,1/28/2022 8:02,Present on time
Johna,Magathan,1346611,10,1/28/2022 8:02,Present on time
Blair,Malet,7822000,10,1/28/2022 8:02,Present on time
Providencia,Marien,7305431,10,1/28/2022 8:02,Present on time
Adelina,Nabours,3374526,12,1/28/2022 8:02,Present on time
Jovita,Oles,8667314,10,1/28/2022 8:02,Present on time
Ellsworth,Rieg,3764564,9,1/28/2022 8:02,Present on time
Jeannine,Rippy,1436217,12,1/28/2022 8:02,Present on time
Kati,Rulapaugh,3436152,11,1/28/2022 8:02,Present on time
Tammara,Wardrip,6847451,9,1/28/2022 8:02,Present on time
Shakira,Westervelt,6308488,10,1/28/2022 8:02,Present on time
Jerry,Zurcher,6524076,9,1/28/2022 8:02,Present on time
Lezlie,Craghead,6147281,9,1/28/2022 8:03,Present on time
Sherell,Despain,1111368,10,1/28/2022 8:03,Present on time
Dorcas,Diebold,5676144,11,1/28/2022 8:03,Present on time
Titus,Dugre,2373784,9,1/28/2022 8:03,Present on time
Harrison,Haufler,5377235,11,1/28/2022 8:03,Present on time
Gilma,Jefferys,6133674,11,1/28/2022 8:03,Present on time
Brendan,Kasperek,2537651,10,1/28/2022 8:03,Present on time
Boris,Latif,4631563,9,1/28/2022 8:03,Present on time
Kendra,Loud,6132375,9,1/28/2022 8:03,Present on time
Rosalind,Persechino,2341746,10,1/28/2022 8:03,Present on time
Katina,Polidori,3062127,9,1/28/2022 8:03,Present on time
Lizette,Stem,151773,10,1/28/2022 8:03,Present on time
Azalee,Aja,3413346,11,1/28/2022 8:04,Present on time
Jutta,Amyot,4514211,12,1/28/2022 8:04,Present on time
Carissa,Batman,2626271,9,1/28/2022 8:04,Present on time
Ocie,Chreene,5575642,9,1/28/2022 8:04,Present on time
Jeanice,Claucherty,8711638,9,1/28/2022 8:04,Present on time
Larae,Gudroe,5863218,12,1/28/2022 8:04,Present on time
Helaine,Halter,315465,12,1/28/2022 8:04,Present on time
Arlene,Klusman,467715,9,1/28/2022 8:04,Present on time
Ricarda,Kratt,5335357,12,1/28/2022 8:04,Present on time
Justine,Mugnolo,6122400,11,1/28/2022 8:04,Present on time
Iluminada,Ohms,2320264,9,1/28/2022 8:04,Present on time
Herminia,Penso,1313404,12,1/28/2022 8:04,Present on time
Nieves,Planty,3831717,10,1/28/2022 8:04,Present on time
Melynda,Anstead,2114223,10,1/28/2022 8:05,Present on time
Daniel,Dobler,7875377,10,1/28/2022 8:05,Present on time
Lawanda,Jacocks,3486654,9,1/28/2022 8:05,Present on time
Otis,Luong,3062647,9,1/28/2022 8:05,Present on time
Kris,Marrier,6744435,11,1/28/2022 8:05,Present on time
Taryn,Moyd,6730543,10,1/28/2022 8:05,Present on time
Wayne,Shivers,4552275,9,1/28/2022 8:05,Present on time
Ira,Betterton,3567164,11,1/28/2022 8:06,Present on time
Joaquin,Geitner,6378751,12,1/28/2022 8:06,Present on time
Loreen,Griepentrog,8704814,12,1/28/2022 8:06,Present on time
Ronnie,Kettelle,1412700,9,1/28/2022 8:06,Present on time
Aron,Leuthold,554276,12,1/28/2022 8:06,Present on time
Ernie,Stenseth,8565017,12,1/28/2022 8:06,Present on time
Catalina,Tillotson,6347144,11,1/28/2022 8:06,Present on time
Jani,Biddy,3371552,9,1/28/2022 8:07,Present on time
Mable,Goerke,7627000,9,1/28/2022 8:07,Present on time
Earleen,Mai,3372672,11,1/28/2022 8:07,Present on time
Elina,Maury,1186286,12,1/28/2022 8:07,Present on time
Marcelle,Staie,6245138,10,1/28/2022 8:07,Present on time
Fidelia,Vilven,7061034,9,1/28/2022 8:07,Present on time
Detra,Coyier,8646178,9,1/28/2022 8:09,Present on time
Luisa,Harnish,1055540,12,1/28/2022 8:09,Present on time
Willard,Kolmetz,3814527,12,1/28/2022 8:09,Present on time
Rana,Lehn,8311533,11,1/28/2022 8:09,Present on time
Belen,Nelton,2086406,12,1/28/2022 8:09,Present on time
Solange,Shinko,3887764,9,1/28/2022 8:09,Present on time
Hubert,Walthall,1387560,12,1/28/2022 8:09,Present on time
Alana,Blackmon,5623681,9,1/28/2022 8:10,Tardy
Mabel,Fower,4743576,11,1/28/2022 8:10,Tardy
Lettie,Isenhower,5728018,9,1/28/2022 8:10,Tardy
Broderick,Lorenz,8727030,9,1/28/2022 8:10,Tardy
Luann,Michon,7844423,11,1/28/2022 8:10,Tardy
Oliva,Ramerez,7101753,11,1/28/2022 8:10,Tardy
Alishia,Sergi,322545,9,1/28/2022 8:10,Tardy
Alisha,Slusarski,3186331,9,1/28/2022 8:10,Tardy
Hollis,Stanfield,3361127,11,1/28/2022 8:10,Tardy
Annelle,Tagala,160033,12,1/28/2022 8:10,Tardy
Hermila,Thyberg,4716256,10,1/28/2022 8:10,Tardy
Apolonia,Warne,2776045,9,1/28/2022 8:10,Tardy
Cassi,Wildfong,7407022,11,1/28/2022 8:10,Tardy
Valentin,Billa,6172574,12,1/28/2022 8:11,Present on time
Flo,Bookamer,3745485,10,1/28/2022 8:11,Tardy
Ronny,Caiafa,8050444,9,1/28/2022 8:11,Tardy
Eun,Coody,1540223,10,1/28/2022 8:11,Tardy
Rene,Granier,4262763,11,1/28/2022 8:11,Tardy
Gregoria,Pawlowicz,6733213,11,1/28/2022 8:11,Tardy
Kenia,Sharples,2457348,9,1/28/2022 8:11,Tardy
Martina,Staback,567107,12,1/28/2022 8:11,Tardy
Fletcher,Caneles,5153126,12,1/28/2022 8:12,Tardy
Chandra,Firlik,6328462,12,1/28/2022 8:12,Present on time
Refugia,Jacobos,6572312,12,1/28/2022 8:12,Tardy
Noe,Kotz,6822142,10,1/28/2022 8:12,Tardy
Jin,Perry,7341513,11,1/28/2022 8:12,Tardy
Paz,Sahagun,7623283,12,1/28/2022 8:12,Tardy
Dianne,Tomasic,2264714,9,1/28/2022 8:12,Tardy
Cyril,Daufeldt,4320173,10,1/28/2022 8:13,Tardy
Pamella,Fortino,2171800,9,1/28/2022 8:13,Tardy
Amie,Okuniewski,6621601,10,1/28/2022 8:13,Tardy
Toi,Rollison,5754143,10,1/28/2022 8:13,Tardy
Maynard,Zufall,2617725,9,1/28/2022 8:13,Tardy
Kiley,Caldarera,377836,10,1/28/2022 8:14,Tardy
Lisha,Centini,8524541,9,1/28/2022 8:15,Tardy
Nohemi,Leko,6645712,9,1/28/2022 8:16,Tardy
Ailene,Friedman,4362185,11,1/28/2022 8:17,Present on time
Hildegarde,Wehrwein,3526715,9,1/28/2022 8:17,Tardy
Georgiana,Colbath,4458257,9,1/28/2022 8:18,Tardy
Albina,Glick,2403324,10,1/28/2022 8:18,Tardy
Mollie,Mcdoniel,4342514,12,1/28/2022 8:18,Tardy
Vallie,Nigl,3205674,10,1/28/2022 8:18,Tardy
Merissa,Tomblin,1022643,12,1/28/2022 8:18,Present on time
Virgina,Tegarden,6267714,10,1/28/2022 8:19,Tardy
James,Butt,4463326,11,1/28/2022 8:20,Tardy
Terrilyn,Rodeigues,8643456,10,1/28/2022 8:20,Tardy
Brandon,Geigel,4811677,10,1/28/2022 8:22,Tardy
Margot,Storrs,1557103,12,1/28/2022 8:22,Tardy
Angella,Cetta,7536502,11,1/28/2022 8:23,Tardy
Shannan,Cupit,6134336,10,1/28/2022 8:23,Tardy
Christiane,Eschberger,6767650,11,1/28/2022 8:23,Tardy
Allene,Iturbide,8237507,11,1/28/2022 8:23,Present on time
Blossom,Kraatz,302867,10,1/28/2022 8:23,Tardy
Lorrie,Nestle,5382333,12,1/28/2022 8:23,Tardy
Herminia,Nicolozakes,6350877,10,1/28/2022 8:23,Tardy
Jerilyn,Norcia,8351554,9,1/28/2022 8:23,Tardy
Antione,Onofrio,51323,11,1/28/2022 8:23,Tardy
Bong,Fears,1784332,10,1/28/2022 8:24,Tardy
Anissa,Frayer,7000836,10,1/28/2022 8:24,Tardy
Alesia,Hixenbaugh,8155508,11,1/28/2022 8:24,Present on time
Mitzie,Hudnall,2145413,10,1/28/2022 8:24,Tardy
Nichelle,Meteer,7136687,11,1/28/2022 8:24,Tardy
Vonda,Normandeau,4205775,11,1/28/2022 8:24,Tardy
Raul,Upthegrove,2871554,12,1/28/2022 8:24,Tardy
Anjelica,Lovero,7744231,12,1/28/2022 8:25,Present on time
Timothy,Bussert,3756627,9,1/28/2022 8:26,Tardy
Cecil,Lapage,7261147,11,1/28/2022 8:26,Tardy
Mari,Lueckenbach,537404,11,1/28/2022 8:26,Tardy
India,Sifford,2667728,12,1/28/2022 8:26,Tardy
Kristeen,Turinetti,3648561,11,1/28/2022 8:26,Tardy
Johnetta,Abdallah,5162046,12,1/28/2022 8:27,Present on time
Dahlia,Benett,7726454,12,1/28/2022 8:27,Present on time
Cortney,Choice,4123612,11,1/28/2022 8:27,Tardy
Billye,Miro,4177825,12,1/28/2022 8:27,Present on time
Noble,Miyata,4142434,9,1/28/2022 8:27,Tardy
Tayna,Sine,2045532,12,1/28/2022 8:27,Present on time
Nobuko,Halsey,6366561,10,1/28/2022 8:28,Tardy
Dolores,Moltz,3164774,12,1/28/2022 8:28,Tardy
Cammy,Albares,6371735,11,1/28/2022 8:29,Tardy
Beatriz,Corrington,2273236,11,1/28/2022 8:29,Tardy
Cordelia,Storment,775624,12,1/28/2022 8:29,Present on time
Haydee,Denooyer,5622610,11,1/28/2022 8:30,Tardy
Ruby,Sensibaugh,4175146,12,1/28/2022 8:31,Tardy
Brunilda,Coin,6170541,12,1/28/2022 8:32,Present on time
Howard,Paulas,5756626,12,1/28/2022 8:32,Present on time
Miesha,Walen,4432153,10,1/28/2022 8:32,Tardy
Raymon,Calvaresi,5842044,11,1/28/2022 8:33,Tardy
Golda,Kaniecki,4543322,12,1/28/2022 8:33,Present on time
Lynsey,Sport,7044557,10,1/28/2022 8:33,Tardy
Florinda,Haycock,6255623,11,1/28/2022 8:34,Tardy
Luisa,Jurney,5338124,11,1/28/2022 8:35,Present on time
Markus,Lukasik,7742321,11,1/28/2022 8:35,Tardy
Afton,Wrinkle,6626347,12,1/28/2022 8:35,Tardy
Angelyn,Wieand,3555675,12,1/28/2022 8:37,Present on time
Shala,Ogle,3126541,12,1/28/2022 8:38,Present on time
Francine,Vocelka,446370,12,1/28/2022 8:38,Present on time
Deeanna,Juhas,3702313,11,1/28/2022 8:39,Tardy
Florinda,Mackedanz,3775207,10,1/28/2022 8:39,Tardy
Penney,Weight,841181,12,1/28/2022 8:39,Present on time
Sheldon,Isachsen,4637480,12,1/28/2022 8:40,Present on time
Elfriede,Bakeley,6045452,12,1/28/2022 8:41,Present on time
Kimberlie,Duenas,1724143,9,1/28/2022 8:42,Tardy
Caitlin,Julia,2245568,12,1/28/2022 8:42,Tardy
Amber,Monarrez,4600314,11,1/28/2022 8:42,Tardy
Lenna,Newville,2113334,11,1/28/2022 8:42,Tardy
Chau,Kitzman,5773524,10,1/28/2022 8:44,Tardy
Gwenn,Suffield,2140216,11,1/28/2022 8:45,Tardy
Thersa,Davirro,4733773,12,1/28/2022 8:46,Present on time
Christa,Cloutier,4075417,11,1/28/2022 8:47,Tardy
Polly,Sandusky,5352372,12,1/28/2022 8:47,Tardy
Tom,Loeza,7726530,12,1/28/2022 8:48,Present on time
Kindra,Dishong,4645751,12,1/28/2022 8:49,Tardy
Kimbery,Madarang,5383445,12,1/28/2022 8:49,Present on time
Donte,Kines,8567727,12,1/28/2022 8:50,Present on time
Joye,Nedman,3444114,11,1/28/2022 8:50,Present on time
Myra,Palenik,5223645,11,1/28/2022 8:50,Tardy
Azzie,Tuazon,3333542,12,1/28/2022 8:50,Present on time
Stephaine,Vinning,5605253,10,1/28/2022 8:50,Tardy
Shelba,Kast,353511,10,1/28/2022 8:51,Tardy
Beckie,Silvestrini,1224446,9,1/28/2022 8:51,Tardy
Leontine,Lafoy,1523513,10,1/28/2022 8:52,Present on time
Leota,Ragel,6522230,10,1/28/2022 8:52,Tardy
Phuong,Sugai,5683017,12,1/28/2022 8:52,Present on time
Josefa,Opitz,2151072,12,1/28/2022 8:53,Tardy
Chi,Morgan,5445674,12,1/28/2022 8:54,Tardy
Fatima,Saylors,1641305,12,1/28/2022 8:54,Present on time
Natalie,Fern,5580276,9,1/28/2022 8:55,Tardy
Devora,Perez,2237853,12,1/28/2022 8:56,Present on time
Monte,Tindal,2216374,12,1/28/2022 8:57,Present on time
Nathalie,Corners,2858536,12,1/28/2022 8:58,Tardy
Noah,Kalafatis,3554142,12,1/28/2022 8:58,Tardy
Eden,Jayson,7667370,12,1/28/2022 9:01,Present on time
Rodney,Lockamy,5635724,12,1/28/2022 9:01,Present on time
Bulah,Padilla,2122486,12,1/28/2022 9:01,Present on time
Nadine,Swartzbeck,8433082,12,1/28/2022 9:01,Present on time
Francoise,Rautenstrauch,6435642,12,1/28/2022 9:03,Present on time
Shenika,Seewald,1553183,11,1/28/2022 9:05,Present on time
Dean,Ketelsen,6714140,11,1/28/2022 9:06,Tardy
Rozella,Ostrosky,2565811,10,1/28/2022 9:09,Tardy
Britt,Galam,7781762,12,1/28/2022 9:10,Tardy
Lucina,Lary,5011675,12,1/28/2022 9:10,Tardy
Laurel,Reitler,2777428,12,1/28/2022 9:10,Present on time
Yoko,Fishburne,2773571,12,1/28/2022 9:11,Tardy
Jerry,Dallen,8147308,12,1/28/2022 9:15,Tardy
Vanna,Pickle,5313625,12,1/28/2022 9:15,Tardy
Rima,Bevelacqua,6827124,12,1/28/2022 9:16,Tardy
Justine,Ferrario,2111422,12,1/28/2022 9:16,Present on time
Kimi,Selfe,2726430,11,1/28/2022 9:16,Tardy
Tish,Violett,7176137,12,1/28/2022 9:16,Present on time
Viola,Eddens,5445,10,1/28/2022 9:20,Tardy
Roxane,Campain,6533517,10,1/28/2022 9:21,Tardy
Colton,Pesqueira,7350414,9,1/28/2022 9:21,Tardy
Serina,Zagen,1212212,12,1/28/2022 9:23,Tardy
Essie,Fitzke,4436077,12,1/28/2022 9:24,Tardy
Shasta,Canonico,2558165,12,1/28/2022 9:26,Present on time
Shad,Reider,1437474,12,1/28/2022 9:26,Present on time
Frederica,Blunk,2321373,12,1/28/2022 9:28,Present on time
