Date,First,Last,StudentID,CourseSection,Attendance,Teacher,Period,Grade
1/26/2022,Devon,Delacerda,3434526,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Avery,Demus,4675147,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Izetta,Dewar,4852633,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Ivette,Dills,871547,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Caren,Doscher,4733533,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Denae,Eggers,5470364,SP21-04,A,"Stoneking, F",4,11
1/26/2022,Gregg,Epperheimer,370412,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Jules,Erichsen,6252075,SP21-04,P,"Stoneking, F",4,11
1/26/2022,Lyla,Fucillo,4151320,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Lavonda,Hengel,6221852,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Lang,Heuring,6217162,SP21-04,A,"Stoneking, F",4,10
1/26/2022,Noemi,Ill,7761232,SP21-04,A,"Stoneking, F",4,11
1/26/2022,Carla,Kallenberger,6140864,SP21-04,P,"Stoneking, F",4,11
1/26/2022,Tayna,Keirnan,3635364,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Chau,Kitzman,5773524,SP21-04,A,"Stoneking, F",4,10
1/26/2022,Madonna,Landman,3366271,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Elza,Lipke,2660148,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Corinne,Loder,1667724,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Kassandra,Marushia,7757614,SP21-04,P,"Stoneking, F",4,11
1/26/2022,Leonora,Mauson,8666660,SP21-04,A,"Stoneking, F",4,10
1/26/2022,Georgene,Montezuma,774043,SP21-04,P,"Stoneking, F",4,11
1/26/2022,Lauryn,Randol,5536817,SP21-04,P,"Stoneking, F",4,11
1/26/2022,Glory,Schieler,5171543,SP21-04,P,"Stoneking, F",4,11
1/26/2022,India,Sifford,2667728,SP21-04,P,"Stoneking, F",4,12
1/26/2022,Catalina,Tillotson,6347144,SP21-04,P,"Stoneking, F",4,11
1/26/2022,Shakira,Westervelt,6308488,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Davida,Zeng,7014851,SP21-04,P,"Stoneking, F",4,10
1/26/2022,Laurena,Begin,2712617,SP21-05,A,"Stoneking, F",6,10
1/26/2022,Verlene,Billow,4353663,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Flo,Bookamer,3745485,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Zona,Colla,5346247,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Karina,Cortesi,7514732,SP21-05,P,"Stoneking, F",6,11
1/26/2022,Troy,Dicus,7645254,SP21-05,A,"Stoneking, F",6,10
1/26/2022,Mabel,Elmquist,7112208,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Stephanie,Garlett,4575613,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Joaquin,Geitner,6378751,SP21-05,A,"Stoneking, F",6,12
1/26/2022,Mitzie,Hudnall,2145413,SP21-05,A,"Stoneking, F",6,10
1/26/2022,Brendan,Kasperek,2537651,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Noe,Kotz,6822142,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Blossom,Kraatz,302867,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Dion,Lamastus,7738147,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Lavelle,Lillywhite,2422074,SP21-05,P,"Stoneking, F",6,11
1/26/2022,Reena,Maisto,7234513,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Gracia,Melnyk,2785186,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Elise,Michelle,5472316,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Clemencia,Momplaisir,5670521,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Yaeko,Orndoff,2332431,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Ryan,Phibbs,1426614,SP21-05,P,"Stoneking, F",6,11
1/26/2022,Julianna,Racer,336627,SP21-05,P,"Stoneking, F",6,11
1/26/2022,Krissy,Rauser,5243777,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Youlanda,Schemmer,6652226,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Staci,Schmaltz,4528216,SP21-05,A,"Stoneking, F",6,10
1/26/2022,Van,Shire,2246323,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Gail,Similton,2142351,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Marcelle,Staie,6245138,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Portia,Stimmel,6564756,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Viva,Toelkes,5177702,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Whitley,Tomasulo,6464435,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Antonio,Unruh,361451,SP21-05,A,"Stoneking, F",6,12
1/26/2022,Stephaine,Vinning,5605253,SP21-05,P,"Stoneking, F",6,10
1/26/2022,Miesha,Walen,4432153,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Geoffrey,Acey,3334583,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Leonor,Beilinson,2067651,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Viola,Bitsuie,4032632,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Wenona,Braseth,5412527,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Brandon,Callaro,6515447,SC21-01,A,"Stoneking, F",1,10
1/27/2022,Dorothy,Chesterfield,8446376,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Rosio,Cork,1733214,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Lezlie,Craghead,6147281,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Delisa,Crupi,230322,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Cyril,Daufeldt,4320173,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Lasandra,Frisinger,6160373,SC21-01,P,"Stoneking, F",1,11
1/27/2022,Willow,Kusko,1646310,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Sheron,Louissant,7352112,SC21-01,A,"Stoneking, F",1,10
1/27/2022,Alison,Mahlum,8480202,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Myra,Munns,7433665,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Xenia,Mushero,2713064,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Wilson,Nickelson,2244076,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Jolene,Ostolaza,8826224,SC21-01,A,"Stoneking, F",1,10
1/27/2022,Allene,Perera,341732,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Rosalind,Persechino,2341746,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Glendora,Pezley,7644317,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Felicidad,Poullion,751057,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Melvin,Rather,3446637,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Bobbye,Rhym,7326654,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Brice,Rowe,2818732,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Lorean,Sammon,5426443,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Kenia,Sharples,2457348,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Yolande,Staiano,3474303,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Tiffiny,Steffensmeier,325773,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Carma,Vanheusen,7412406,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Iesha,Wardle,8765587,SC21-01,P,"Stoneking, F",1,9
1/27/2022,Stevie,Westerbeck,4354813,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Willis,Wylie,3442570,SC21-01,P,"Stoneking, F",1,10
1/27/2022,Carissa,Batman,2626271,SC21-04,P,"Stoneking, F",5,9
1/27/2022,Tawna,Buvens,1262527,SC21-04,P,"Stoneking, F",5,9
1/27/2022,Andree,Christmann,3853114,SC21-04,A,"Stoneking, F",5,10
1/27/2022,Lenita,Darbro,7526250,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Titus,Dugre,2373784,SC21-04,P,"Stoneking, F",5,9
1/27/2022,Rene,Granier,4262763,SC21-04,P,"Stoneking, F",5,11
1/27/2022,Phyliss,Huelse,8333281,SC21-04,A,"Stoneking, F",5,10
1/27/2022,Fernanda,Jillson,7276237,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Kate,Keneipp,3451621,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Alex,Loader,6576768,SC21-04,P,"Stoneking, F",5,9
1/27/2022,Elli,Mclaird,8682011,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Rosalyn,Mcspedon,5638827,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Rozella,Ostrosky,2565811,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Moon,Parlato,3747144,SC21-04,P,"Stoneking, F",5,9
1/27/2022,Toi,Rollison,5754143,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Goldie,Schirpke,3518445,SC21-04,P,"Stoneking, F",5,9
1/27/2022,Twila,Shadle,5545374,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Layla,Springe,2734258,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Slyvia,Stockham,6043235,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Belen,Strassner,1275476,SC21-04,A,"Stoneking, F",5,9
1/27/2022,Shawnda,Yori,8437515,SC21-04,P,"Stoneking, F",5,10
1/27/2022,Melynda,Anstead,2114223,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Von,Aprigliano,8372565,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Tegan,Arceo,6531186,SP21-02,A,"Stoneking, F",2,10
1/27/2022,Shawnna,Arredondo,4262628,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Carlee,Boulter,1241536,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Jina,Briddick,1743174,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Cortney,Choice,4123612,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Thersa,Davirro,4733773,SP21-02,P,"Stoneking, F",2,12
1/27/2022,Lindsey,Dilello,4217214,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Theola,Frey,7568732,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Rebecka,Gesick,5156147,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Jillian,Hailstone,5352563,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Elena,Hairr,1820332,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Felix,Hirpara,7340555,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Lera,Hua,6767243,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Nguyet,Kitchens,1132735,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Ma,Layous,1633611,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Gilma,Liukko,7033167,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Florinda,Mackedanz,3775207,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Darell,Mcalarney,1362256,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Nu,Mcnease,2034216,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Tequila,Pelletier,7070761,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Nieves,Planty,3831717,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Helene,Rodenberger,5423145,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Shenika,Seewald,1553183,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Shalon,Shadrick,672351,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Benton,Skursky,3287583,SP21-02,P,"Stoneking, F",2,12
1/27/2022,Jimmie,Snelling,4811256,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Barrett,Toyama,8725554,SP21-02,A,"Stoneking, F",2,10
1/27/2022,Azzie,Tuazon,3333542,SP21-02,P,"Stoneking, F",2,12
1/27/2022,Cherelle,Welschmeyer,1780707,SP21-02,P,"Stoneking, F",2,10
1/27/2022,Tonette,Wenner,5872136,SP21-02,P,"Stoneking, F",2,12
1/27/2022,Nana,Wrinkles,7750264,SP21-02,P,"Stoneking, F",2,11
1/27/2022,Delmy,Ahle,562453,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Sharen,Bourbon,5386535,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Tandra,Castillanos,2062615,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Cecilia,Colaizzo,6813134,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Beatriz,Corrington,2273236,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Sylvia,Cousey,8412701,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Devon,Delacerda,3434526,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Avery,Demus,4675147,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Izetta,Dewar,4852633,SP21-04,A,"Stoneking, F",4,10
1/27/2022,Ivette,Dills,871547,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Caren,Doscher,4733533,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Denae,Eggers,5470364,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Gregg,Epperheimer,370412,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Jules,Erichsen,6252075,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Lyla,Fucillo,4151320,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Lavonda,Hengel,6221852,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Lang,Heuring,6217162,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Noemi,Ill,7761232,SP21-04,A,"Stoneking, F",4,11
1/27/2022,Carla,Kallenberger,6140864,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Tayna,Keirnan,3635364,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Chau,Kitzman,5773524,SP21-04,A,"Stoneking, F",4,10
1/27/2022,Madonna,Landman,3366271,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Elza,Lipke,2660148,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Corinne,Loder,1667724,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Kassandra,Marushia,7757614,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Leonora,Mauson,8666660,SP21-04,A,"Stoneking, F",4,10
1/27/2022,Georgene,Montezuma,774043,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Lauryn,Randol,5536817,SP21-04,P,"Stoneking, F",4,11
1/27/2022,Glory,Schieler,5171543,SP21-04,P,"Stoneking, F",4,11
1/27/2022,India,Sifford,2667728,SP21-04,P,"Stoneking, F",4,12
1/27/2022,Catalina,Tillotson,6347144,SP21-04,A,"Stoneking, F",4,11
1/27/2022,Shakira,Westervelt,6308488,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Davida,Zeng,7014851,SP21-04,P,"Stoneking, F",4,10
1/27/2022,Laurena,Begin,2712617,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Verlene,Billow,4353663,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Flo,Bookamer,3745485,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Zona,Colla,5346247,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Karina,Cortesi,7514732,SP21-05,P,"Stoneking, F",6,11
1/27/2022,Troy,Dicus,7645254,SP21-05,A,"Stoneking, F",6,10
1/27/2022,Mabel,Elmquist,7112208,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Stephanie,Garlett,4575613,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Joaquin,Geitner,6378751,SP21-05,P,"Stoneking, F",6,12
1/27/2022,Mitzie,Hudnall,2145413,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Brendan,Kasperek,2537651,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Noe,Kotz,6822142,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Blossom,Kraatz,302867,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Dion,Lamastus,7738147,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Lavelle,Lillywhite,2422074,SP21-05,P,"Stoneking, F",6,11
1/27/2022,Reena,Maisto,7234513,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Gracia,Melnyk,2785186,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Elise,Michelle,5472316,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Clemencia,Momplaisir,5670521,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Yaeko,Orndoff,2332431,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Ryan,Phibbs,1426614,SP21-05,P,"Stoneking, F",6,11
1/27/2022,Julianna,Racer,336627,SP21-05,A,"Stoneking, F",6,11
1/27/2022,Krissy,Rauser,5243777,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Youlanda,Schemmer,6652226,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Staci,Schmaltz,4528216,SP21-05,A,"Stoneking, F",6,10
1/27/2022,Van,Shire,2246323,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Gail,Similton,2142351,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Marcelle,Staie,6245138,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Portia,Stimmel,6564756,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Viva,Toelkes,5177702,SP21-05,A,"Stoneking, F",6,10
1/27/2022,Whitley,Tomasulo,6464435,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Antonio,Unruh,361451,SP21-05,A,"Stoneking, F",6,12
1/27/2022,Stephaine,Vinning,5605253,SP21-05,P,"Stoneking, F",6,10
1/27/2022,Miesha,Walen,4432153,SP21-05,P,"Stoneking, F",6,10
1/28/2022,Geoffrey,Acey,3334583,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Leonor,Beilinson,2067651,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Viola,Bitsuie,4032632,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Wenona,Braseth,5412527,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Brandon,Callaro,6515447,SC21-01,A,"Stoneking, F",1,10
1/28/2022,Dorothy,Chesterfield,8446376,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Rosio,Cork,1733214,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Lezlie,Craghead,6147281,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Delisa,Crupi,230322,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Cyril,Daufeldt,4320173,SC21-01,A,"Stoneking, F",1,10
1/28/2022,Lasandra,Frisinger,6160373,SC21-01,P,"Stoneking, F",1,11
1/28/2022,Willow,Kusko,1646310,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Sheron,Louissant,7352112,SC21-01,A,"Stoneking, F",1,10
1/28/2022,Alison,Mahlum,8480202,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Myra,Munns,7433665,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Xenia,Mushero,2713064,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Wilson,Nickelson,2244076,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Jolene,Ostolaza,8826224,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Allene,Perera,341732,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Rosalind,Persechino,2341746,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Glendora,Pezley,7644317,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Felicidad,Poullion,751057,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Melvin,Rather,3446637,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Bobbye,Rhym,7326654,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Brice,Rowe,2818732,SC21-01,A,"Stoneking, F",1,10
1/28/2022,Lorean,Sammon,5426443,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Kenia,Sharples,2457348,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Yolande,Staiano,3474303,SC21-01,A,"Stoneking, F",1,10
1/28/2022,Tiffiny,Steffensmeier,325773,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Carma,Vanheusen,7412406,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Iesha,Wardle,8765587,SC21-01,P,"Stoneking, F",1,9
1/28/2022,Stevie,Westerbeck,4354813,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Willis,Wylie,3442570,SC21-01,P,"Stoneking, F",1,10
1/28/2022,Carissa,Batman,2626271,SC21-04,P,"Stoneking, F",5,9
1/28/2022,Tawna,Buvens,1262527,SC21-04,P,"Stoneking, F",5,9
1/28/2022,Andree,Christmann,3853114,SC21-04,A,"Stoneking, F",5,10
1/28/2022,Lenita,Darbro,7526250,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Titus,Dugre,2373784,SC21-04,P,"Stoneking, F",5,9
1/28/2022,Rene,Granier,4262763,SC21-04,P,"Stoneking, F",5,11
1/28/2022,Phyliss,Huelse,8333281,SC21-04,A,"Stoneking, F",5,10
1/28/2022,Fernanda,Jillson,7276237,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Kate,Keneipp,3451621,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Alex,Loader,6576768,SC21-04,P,"Stoneking, F",5,9
1/28/2022,Elli,Mclaird,8682011,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Rosalyn,Mcspedon,5638827,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Rozella,Ostrosky,2565811,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Moon,Parlato,3747144,SC21-04,P,"Stoneking, F",5,9
1/28/2022,Toi,Rollison,5754143,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Goldie,Schirpke,3518445,SC21-04,A,"Stoneking, F",5,9
1/28/2022,Twila,Shadle,5545374,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Layla,Springe,2734258,SC21-04,A,"Stoneking, F",5,10
1/28/2022,Slyvia,Stockham,6043235,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Belen,Strassner,1275476,SC21-04,A,"Stoneking, F",5,9
1/28/2022,Shawnda,Yori,8437515,SC21-04,P,"Stoneking, F",5,10
1/28/2022,Melynda,Anstead,2114223,SP21-02,A,"Stoneking, F",2,10
1/28/2022,Von,Aprigliano,8372565,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Tegan,Arceo,6531186,SP21-02,A,"Stoneking, F",2,10
1/28/2022,Shawnna,Arredondo,4262628,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Carlee,Boulter,1241536,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Jina,Briddick,1743174,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Cortney,Choice,4123612,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Thersa,Davirro,4733773,SP21-02,P,"Stoneking, F",2,12
1/28/2022,Lindsey,Dilello,4217214,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Theola,Frey,7568732,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Rebecka,Gesick,5156147,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Jillian,Hailstone,5352563,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Elena,Hairr,1820332,SP21-02,A,"Stoneking, F",2,11
1/28/2022,Felix,Hirpara,7340555,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Lera,Hua,6767243,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Nguyet,Kitchens,1132735,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Ma,Layous,1633611,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Gilma,Liukko,7033167,SP21-02,A,"Stoneking, F",2,10
1/28/2022,Florinda,Mackedanz,3775207,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Darell,Mcalarney,1362256,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Nu,Mcnease,2034216,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Tequila,Pelletier,7070761,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Nieves,Planty,3831717,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Helene,Rodenberger,5423145,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Shenika,Seewald,1553183,SP21-02,A,"Stoneking, F",2,11
1/28/2022,Shalon,Shadrick,672351,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Benton,Skursky,3287583,SP21-02,A,"Stoneking, F",2,12
1/28/2022,Jimmie,Snelling,4811256,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Barrett,Toyama,8725554,SP21-02,A,"Stoneking, F",2,10
1/28/2022,Azzie,Tuazon,3333542,SP21-02,P,"Stoneking, F",2,12
1/28/2022,Cherelle,Welschmeyer,1780707,SP21-02,P,"Stoneking, F",2,10
1/28/2022,Tonette,Wenner,5872136,SP21-02,P,"Stoneking, F",2,12
1/28/2022,Nana,Wrinkles,7750264,SP21-02,P,"Stoneking, F",2,11
1/28/2022,Delmy,Ahle,562453,SP21-04,P,"Stoneking, F",4,11
1/28/2022,Sharen,Bourbon,5386535,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Tandra,Castillanos,2062615,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Cecilia,Colaizzo,6813134,SP21-04,A,"Stoneking, F",4,11
1/28/2022,Beatriz,Corrington,2273236,SP21-04,P,"Stoneking, F",4,11
1/28/2022,Sylvia,Cousey,8412701,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Devon,Delacerda,3434526,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Avery,Demus,4675147,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Izetta,Dewar,4852633,SP21-04,A,"Stoneking, F",4,10
1/28/2022,Ivette,Dills,871547,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Caren,Doscher,4733533,SP21-04,A,"Stoneking, F",4,10
1/28/2022,Denae,Eggers,5470364,SP21-04,P,"Stoneking, F",4,11
1/28/2022,Gregg,Epperheimer,370412,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Jules,Erichsen,6252075,SP21-04,P,"Stoneking, F",4,11
1/28/2022,Lyla,Fucillo,4151320,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Lavonda,Hengel,6221852,SP21-04,A,"Stoneking, F",4,10
1/28/2022,Lang,Heuring,6217162,SP21-04,A,"Stoneking, F",4,10
1/28/2022,Noemi,Ill,7761232,SP21-04,A,"Stoneking, F",4,11
1/28/2022,Carla,Kallenberger,6140864,SP21-04,P,"Stoneking, F",4,11
1/28/2022,Tayna,Keirnan,3635364,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Chau,Kitzman,5773524,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Madonna,Landman,3366271,SP21-04,A,"Stoneking, F",4,10
1/28/2022,Elza,Lipke,2660148,SP21-04,A,"Stoneking, F",4,10
1/28/2022,Corinne,Loder,1667724,SP21-04,P,"Stoneking, F",4,10
1/28/2022,Kassandra,Marushia,7757614,SP21-04,A,"Stoneking, F",4,11
1/28/2022,Leonora,Mauson,8666660,SP21-04,A,"Stoneking, F",4,10
1/28/2022,Georgene,Montezuma,774043,SP21-04,P,"Stoneking, F",4,11
1/28/2022,Lauryn,Randol,5536817,SP21-04,P,"Stoneking, F",4,11
1/28/2022,Glory,Schieler,5171543,SP21-04,A,"Stoneking, F",4,11
